,grupo_id,Initial_Liters,Final_Liters,Initial_mA,Final_mA,Consumed_Liters,label
363,363,295.880584,288.5160757,5.474854,5.432129,-3.4184059,Toilet flushing
364,364,305.8751137,295.880584,5.532837,5.474854,-12.977118,Toilet flushing
365,365,298.5106054,294.8284375,5.490112,5.46875,-3.68216794,Stable
366,366,279.0474469,280.0995934,5.377197,5.383301,-2.214856,Stable
367,367,277.9420906,420.5499444,5.374146,6.19812,142.0283984,Tank Refilling
368,368,491.5641436,737.2208689,6.610107,8.035278,245.6567253,Tank Refilling
369,369,744.7826156,734.0647742,8.050537,8.016968,-7.8387774,Toilet flushing
370,370,743.5332306,741.9551833,8.071899,8.062744,-2.8056027,Stable
371,371,738.2730153,754.5799068,8.041382,8.135986,16.30689148,Stable
372,372,767.7307036,781.4075736,8.21228,8.291626,14.7212395,Stable
373,373,788.2460086,789.824056,8.331299,8.340454,5.1329123,Stable
374,374,793.5062239,792.4542498,8.361816,8.355713,2.8323836,Stable
375,375,809.2872145,728.2783133,8.453369,7.983398,-81.00890127,Washing clothes
376,376,733.5387009,662.5245017,8.013916,7.601929,-74.5300866,Washing clothes
377,377,733.0126277,740.9032092,8.010864,8.056641,5.8788812,Stable
378,378,748.2675451,743.0073298,8.099365,8.068848,-3.9499893,Toilet flushing
379,379,742.3387582,738.036701,8.050537,8.062744,-0.6231088,Stable
380,380,754.5799068,761.4183418,8.135986,8.175659,9.544838,Stable
381,381,752.1411793,757.7361739,8.117676,8.154297,8.5973376,Stable
382,382,746.6773176,757.2101007,8.117676,8.151245,9.4044256,Stable
383,383,765.1005098,762.4704883,8.197021,8.181763,-2.3484441,Stable
384,384,768.9150934,760.8922686,8.197021,8.172607,-8.0238195,Stable
385,385,759.444801,756.1581265,8.135986,8.145142,1.57821972,Stable
386,386,752.4757862,744.5853771,8.123779,8.078003,-10.3179511,Toilet flushing
387,387,759.3142212,760.1600296,8.163452,8.178711,-1.3543672,Stable
388,388,731.9606536,729.3302874,8.004761,7.989501,-2.6303662,Stable
389,389,735.0634769,720.0353666,8.029175,7.955933,-10.8711696,Toilet flushing
390,390,726.6871126,703.0288662,7.96814,7.836914,-22.61942562,Toilet flushing
391,391,699.8727715,680.4094406,7.818604,7.705688,-19.46333092,Toilet flushing
392,392,668.8368635,670.509424,7.63855,7.623291,-7.4712176,Stable
393,393,654.6339202,659.3682347,7.556152,7.583618,-0.2277952,Stable
394,394,655.6860667,587.301889,7.562256,7.165527,-68.38417773,Washing clothes
395,395,582.0416737,508.44127,7.13501,6.716919,-72.06634567,Washing clothes
396,396,503.6629663,515.2357157,6.680298,6.747437,16.0421535,Stable
397,397,498.6792322,500.5066992,6.680298,6.661987,1.5214923,Stable
398,398,505.2410136,480.9220593,6.689453,6.570435,-17.7017296,Toilet flushing
399,399,504.8311026,500.0825657,6.680298,6.634521,-7.89058149,Toilet flushing
400,400,497.3506045,495.4572273,6.643677,6.652832,4.9489039,Stable
401,401,493.6682642,478.9394201,6.622314,6.536865,-11.2661313,Toilet flushing
402,402,479.4654933,475.2572521,6.539917,6.515503,-4.4875444,Stable
403,403,469.8824457,477.8874459,6.488037,6.530762,8.89761,Stable
404,404,475.7833254,469.9968645,6.518555,6.484985,-1.4438796,Toilet flushing
405,405,466.8407698,460.0023347,6.466675,6.427002,-5.0674839,Toilet flushing
406,406,453.1638997,451.0597791,6.387329,6.375122,-0.2272687,Stable
407,407,471.0490109,454.7524644,6.491089,6.408691,-15.6015954,Toilet flushing
408,408,427.9144527,422.1279918,6.240845,6.207275,-1.0598117,Toilet flushing
409,409,423.7062115,395.8265706,6.216431,6.054688,-27.87964091,Taking a bath
410,410,392.6703035,386.884015,6.036377,6.002808,-3.219899,Toilet flushing
411,411,375.8373388,375.2145062,5.938721,5.914307,0.1049233,Stable
412,412,370.0508779,299.8670903,5.905151,5.499268,-69.96205271,Washing clothes
413,413,303.2449199,239.5950566,5.517578,5.148315,-63.64986331,Washing clothes
414,414,245.3815175,245.3815175,5.181885,5.181885,-1.1554867,Stable
415,415,234.3348413,223.8142383,5.117798,5.056763,-10.9280395,Toilet flushing
416,416,221.7101177,251.167806,5.044556,5.215454,29.45768826,Stable
417,417,253.7979998,256.4281936,5.230713,5.245972,0.3335533,Stable
418,418,254.8499739,257.5819251,5.236816,5.233765,-2.028076,Stable
419,419,247.8074358,264.3186028,5.221558,5.291748,15.7300919,Stable
420,420,270.1048913,213.8195362,5.325317,4.998779,-53.5999137,Taking a bath
421,421,210.6634415,149.1176988,4.980469,4.623413,-61.54574272,Washing clothes
422,422,147.5396515,141.7531906,4.614258,4.580688,-5.831371,Toilet flushing
423,423,137.5449494,129.128467,4.556274,4.507446,-10.1554687,Toilet flushing
424,424,120.2282987,113.1811811,4.431152,4.394531,-6.31236177,Toilet flushing
425,425,119.4442407,55.484074,4.428101,4.0802,-59.96769537,Taking a bath
426,426,53.90602665,260.1103616,4.071045,5.267334,206.2043349,Tank Refilling
427,427,201.4263414,175.4192924,4.910278,4.776001,-23.14532649,Toilet flushing
428,428,191.7261839,180.67968,4.870605,4.806519,-11.04650382,Toilet flushing
429,429,186.9920418,185.4138221,4.84314,4.833984,-2.6105158,Stable
430,430,180.1536068,183.4633957,4.803467,4.803467,0.3071838,Stable
431,431,182.525821,177.523413,4.79126,4.788208,-1.1819182,Stable
432,432,172.6909749,151.7478926,4.763794,4.638672,-21.56727914,Toilet flushing
433,433,151.8057525,156.4822071,4.650879,4.666138,0.6485184,Stable
434,434,148.0657247,144.3833844,4.61731,4.595947,-3.68234031,Stable
435,435,126.4984456,117.6701094,4.492188,4.415894,-16.7146935,Toilet flushing
436,436,120.7119847,123.3421785,4.458618,4.473877,4.7429347,Stable
437,437,132.2847341,132.8108073,4.525757,4.528809,-3.1465737,Stable
438,438,133.8627814,137.5449494,4.534912,4.556274,6.7757404,Stable
439,439,137.8921552,137.1135683,4.568481,4.577637,1.6969708,Stable
440,440,143.3314103,136.1681987,4.589844,4.56543,-4.2685391,Stable
441,441,134.3888547,133.8627814,4.537964,4.534912,4.3534482,Stable
442,442,140.7012165,120.7119847,4.574585,4.458618,-19.98923179,Toilet flushing
443,443,116.5037435,58.11426783,4.434204,4.095459,-58.38947565,Taking a bath
444,444,55.484074,189.0961624,4.0802,4.855347,133.6120884,Tank Refilling
445,445,260.1103616,533.1206545,5.267334,6.851196,273.0102929,Tank Refilling
446,446,619.0369723,718.2839559,7.366943,7.925416,96.26399101,Tank Refilling
447,447,727.1769983,730.9085071,7.995605,7.998657,4.5732959,Stable
448,448,737.6346181,742.5922651,8.023071,8.03833,-0.9116079,Stable
449,449,735.7152965,725.3441732,8.050537,7.983398,-14.930372,Toilet flushing
450,450,735.8582719,725.6482918,8.050537,7.96814,-14.20277089,Toilet flushing
451,451,728.2783133,723.603829,7.983398,7.955933,-1.8487508,Stable
452,452,729.856533,714.0755424,7.992554,7.901001,-11.9594817,Toilet flushing
453,453,734.0647742,728.8045589,8.016968,7.986451,-2.1844021,Toilet flushing
454,454,728.7122168,744.0593039,8.004761,8.074951,13.6270457,Stable
455,455,736.9908881,747.7414718,8.023071,8.096313,14.0180527,Stable
456,456,741.4783167,750.8977389,8.084106,8.114624,8.2504827,Stable
457,457,756.1581265,760.6060431,8.145142,8.181763,2.4129059,Stable
458,458,763.0892048,776.6732592,8.178711,8.26416,12.3529019,Stable
459,459,765.626583,758.788148,8.200073,8.1604,-10.6787859,Toilet flushing
460,460,760.3663677,746.6894977,8.169556,8.09021,-16.0741014,Toilet flushing
461,461,734.5908474,739.4837768,8.02002,8.041382,8.2124018,Stable
462,462,704.945872,648.8476317,7.861328,7.522583,-59.5395835,Taking a bath
463,463,661.9984285,647.2695844,7.598877,7.513428,-12.2267714,Toilet flushing
464,464,653.0558729,644.6393905,7.546997,7.498169,-7.0850802,Toilet flushing
465,465,656.21214,654.6339202,7.565308,7.556152,-0.6390219,Stable
466,466,636.2229082,650.9517523,7.449341,7.53479,18.4675683,Stable
467,467,645.6913646,637.8009555,7.504272,7.458496,-10.6581485,Toilet flushing
468,468,634.4453788,636.5765294,7.455444,7.443237,0.4112269,Stable
469,469,633.0666411,616.7597496,7.43103,7.336426,-16.2802715,Toilet flushing
470,470,620.9679908,647.06828,7.36084,7.498169,23.67139973,Stable
471,471,622.5460382,628.8583999,7.369995,7.406616,5.8584723,Stable
472,472,636.7489814,649.9565425,7.452393,7.513428,10.6284063,Stable
473,473,649.373705,657.2641141,7.525635,7.571411,6.3908444,Stable
474,474,652.0778557,669.3629367,7.565308,7.641602,10.8513116,Stable
475,475,667.784717,684.0917809,7.632446,7.727051,16.30706385,Stable
476,476,681.9659193,671.9929582,7.699585,7.65686,-3.1080896,Toilet flushing
477,477,655.1599935,631.4885938,7.559204,7.421875,-23.67139973,Toilet flushing
478,478,639.3790029,622.7959413,7.467651,7.357788,-21.3139503,Toilet flushing
479,479,621.494064,611.499362,7.363892,7.305908,-8.6781076,Toilet flushing
480,480,611.499362,596.2444446,7.305908,7.217407,-17.2261018,Toilet flushing
481,481,603.6089528,579.9375531,7.260132,7.122803,-19.9391594,Toilet flushing
482,482,578.3593334,585.7238416,7.113647,7.156372,5.9250816,Stable
483,483,569.6586512,584.1457943,7.058716,7.147217,14.905972,Stable
484,484,599.6891459,715.1275165,7.260132,7.907104,111.5185636,Tank Refilling
485,485,711.9714218,718.8096844,7.888794,7.928466,6.83826264,Stable
486,486,730.9085071,729.856533,7.998657,7.992554,3.8841945,Stable
487,487,736.694968,735.6428215,8.032227,8.026123,1.2461316,Stable
488,488,746.6894977,744.4132297,8.09021,8.050537,-4.038889,Toilet flushing
489,489,748.551353,618.6279099,8.099365,7.357788,-127.8256275,Washing clothes
490,490,619.3899435,594.140324,7.351685,7.2052,-25.24961945,Toilet flushing
491,491,549.9537916,558.8961748,6.948853,7.000732,13.5540369,Stable
492,492,546.7975245,548.9016451,6.930542,6.942749,6.51528,Stable
493,493,540.4851628,543.6412575,6.893921,6.912231,3.1560947,Stable
494,494,539.9590895,529.5138532,6.890869,6.802368,-12.5629088,Toilet flushing
495,495,532.0686804,532.0686804,6.845093,6.845093,-4.8727671,Stable
496,496,517.3398363,519.4439569,6.759644,6.771851,2.8595586,Stable
497,497,500.9383821,499.9807983,6.689453,6.658936,-9.7578276,Toilet flushing
498,498,500.5066992,506.819061,6.661987,6.698608,3.0361007,Stable
499,499,499.4547251,483.6737345,6.655884,6.564331,-11.1020584,Toilet flushing
500,500,483.1476612,483.1476612,6.561279,6.561279,1.679831,Stable
501,501,487.6170667,486.3039283,6.591797,6.57959,-4.7824009,Stable
502,502,483.6737345,478.4133468,6.564331,6.533813,-5.5741154,Toilet flushing
503,503,481.0435406,473.6792048,6.549072,6.506348,-2.3708981,Toilet flushing
504,504,477.8874459,473.1531315,6.530762,6.503296,-6.8750649,Stable
505,505,476.3092262,483.1477779,6.521606,6.564331,7.1018192,Stable
506,506,473.1531315,482.6003867,6.503296,6.533813,9.3105002,Stable
507,507,472.6270583,410.0126758,6.500244,6.115723,-66.27988477,Washing clothes
508,508,346.3794781,273.7872316,5.767822,5.34668,-72.59224654,Washing clothes
509,509,267.6580301,253.7979998,5.322266,5.230713,-14.5474701,Toilet flushing
510,510,250.794151,252.7458533,5.221558,5.224609,-1.9856355,Stable
511,511,260.3237143,247.1254611,5.267334,5.215454,-7.0621774,Toilet flushing
512,512,254.5877606,241.1732763,5.230713,5.157471,-17.1981626,Toilet flushing
513,513,240.647203,229.6005268,5.154419,5.090332,-6.6177779,Toilet flushing
514,514,223.2881651,217.6292436,5.053711,5.001831,-8.683038,Toilet flushing
515,515,212.2414889,201.1948127,4.989624,4.925537,-10.3582298,Toilet flushing
516,516,225.3922857,474.2051056,5.065918,6.509399,248.81282,Tank Refilling
517,517,437.9089824,359.5053456,6.298828,5.81665,-83.11302186,Washing clothes
518,518,385.3057952,375.8373388,5.993652,5.938721,-9.46845647,Toilet flushing
519,519,360.5824214,374.7851923,5.85022,5.932617,11.3397672,Stable
520,520,363.2126152,368.9989038,5.865479,5.899048,6.7406517,Stable
521,521,358.4783008,367.4208564,5.838013,5.889893,12.9433756,Stable
522,522,368.8363475,364.5000711,5.883789,5.853271,-5.189936,Toilet flushing
523,523,365.9534222,340.0671164,5.905151,5.731201,-29.9837615,Taking a bath
524,524,346.9055514,341.6451637,5.770874,5.740356,-5.3893678,Toilet flushing
525,525,341.6451637,335.332802,5.740356,5.703735,-11.2596083,Toilet flushing
526,526,321.6561043,343.2233834,5.62439,5.749512,18.5403541,Stable
527,527,317.973764,328.4945393,5.603027,5.664063,12.4384621,Stable
528,528,335.332802,329.0204402,5.703735,5.667114,-5.5352458,Toilet flushing
529,529,332.7027805,338.489069,5.688477,5.722046,9.7056121,Stable
530,530,338.489069,334.8069011,5.722046,5.700684,0.8657429,Stable
531,531,320.9356725,298.5106054,5.62439,5.490112,-23.14549886,Toilet flushing
532,532,302.1929458,268.0007707,5.511475,5.31311,-34.19217505,Taking a bath
533,533,274.3506189,235.3868154,5.355835,5.123901,-39.97846358,Taking a bath
534,534,242.2252504,173.3151718,5.163574,4.763794,-68.9100786,Washing clothes
535,535,173.841245,140.1300148,4.766846,4.556274,-36.29629564,Taking a bath
536,536,135.4408288,135.4818851,4.544067,4.516602,-7.1830663,Stable
537,537,127.0243464,281.6776407,4.495239,5.392456,154.6532943,Tank Refilling
538,538,315.3437425,724.5961453,5.587769,7.962036,409.2524028,Tank Refilling
539,539,727.688277,731.9606536,7.983398,8.004761,4.7549407,Stable
540,540,730.13038,747.4495915,8.013916,8.096313,14.3583614,Stable
541,541,738.4943602,730.4977109,8.02002,7.989501,-5.26056003,Toilet flushing
542,542,735.8928409,729.4713983,8.010864,7.986451,-4.20806881,Stable
543,543,718.2839559,705.6588876,7.925416,7.852172,-12.62506828,Toilet flushing
544,544,688.3000221,676.2011994,7.751465,7.681274,-7.6902992,Toilet flushing
545,545,698.2945518,679.8835397,7.809448,7.702637,-18.41101207,Toilet flushing
546,546,672.5190314,604.1350261,7.659912,7.263184,-68.38400536,Washing clothes
547,547,592.0362034,516.2876898,7.192993,6.75354,-75.74851361,Washing clothes
548,548,508.9231816,510.5014013,6.710815,6.719971,5.5062243,Stable
549,549,499.9038815,486.9955249,6.661987,6.573486,-15.9250131,Toilet flushing
550,550,496.8245313,500.3661198,6.640625,6.652832,5.8793281,Stable
551,551,502.66269,486.6218195,6.661987,6.607056,-5.8455148,Toilet flushing
552,552,502.0849189,487.8399254,6.671143,6.591797,-8.8558808,Toilet flushing
553,553,504.1890395,479.4654933,6.68335,6.539917,-24.72354621,Toilet flushing
554,554,478.8058374,469.441086,6.549072,6.469727,-13.996657,Toilet flushing
555,555,461.5803821,462.6325286,6.436157,6.442261,2.4304772,Stable
556,556,451.0597791,461.5803821,6.375122,6.436157,5.93937,Stable
557,557,461.0543089,462.1064553,6.433105,6.439209,-0.8548301,Stable
558,558,468.4188171,456.9056792,6.47583,6.427002,-5.3952585,Toilet flushing
559,559,465.7886233,446.851538,6.460571,6.350708,-22.8516722,Toilet flushing
560,560,427.3883794,336.3849484,6.237793,5.709839,-91.00343098,Washing clothes
561,561,332.1767073,337.4369225,5.685425,5.715942,6.5433753,Stable
562,562,330.5986599,475.1515877,5.67627,6.503296,142.5544716,Tank Refilling
563,563,418.4458238,337.8125991,6.185913,5.715942,-78.9497493,Washing clothes
564,564,209.6112951,153.8520132,4.974365,4.650879,-55.75928182,Taking a bath
565,565,145.9616041,450.9063298,4.605103,6.347656,300.3638606,Tank Refilling
566,566,440.2933253,433.7007412,6.298828,6.274414,-1.2659179,Stable
567,567,431.5966206,437.9089824,6.262207,6.298828,4.5762078,Stable
568,568,432.1226938,408.4512941,6.265259,6.12793,-26.4642978,Toilet flushing
569,569,242.7513236,249.5897586,5.166626,5.206299,9.9944263,Stable
570,570,245.2132552,244.329371,5.166626,5.175781,5.3892357,Stable
571,571,241.8990235,248.5376122,5.154419,5.200195,11.2236792,Stable
572,572,244.329371,226.970333,5.175781,5.075073,-16.1487787,Toilet flushing
573,573,224.8662124,221.9696527,5.062866,5.072021,4.1042932,Stable
574,574,219.2316341,211.7154156,5.007935,4.986572,-5.5181418,Stable
575,575,223.2115852,203.2989333,5.026245,4.937744,-18.6750224,Toilet flushing
576,576,198.499217,191.5919981,4.901123,4.882813,-5.3965179,Stable
577,577,198.0782795,186.4659686,4.879761,4.840088,-7.1165176,Toilet flushing
578,578,188.0440159,173.7893306,4.849243,4.779053,-14.9761584,Toilet flushing
579,579,185.9398953,185.9398953,4.837036,4.837036,4.9430069,Stable
580,580,178.5755594,179.2788125,4.794312,4.788208,1.520861,Stable
581,581,165.9506635,154.9039873,4.721069,4.656982,-14.1833152,Toilet flushing
582,582,153.32594,135.1967612,4.647827,4.528809,-20.6479171,Toilet flushing
583,583,127.7012671,114.8085004,4.470825,4.403687,-11.57257706,Toilet flushing
584,584,113.008687,92.83234375,4.434204,4.296875,-24.2419697,Toilet flushing
585,585,88.09802933,80.20762021,4.269409,4.223633,-6.3994453,Toilet flushing
586,586,77.57742638,303.7709931,4.208374,5.52063,226.1935667,Tank Refilling
587,587,384.7798944,719.3515094,5.990601,7.919312,332.4519151,Tank Refilling
588,588,720.9139774,724.8024397,7.940674,7.962036,1.4761116,Stable
589,589,732.2977549,722.6967309,8.035278,7.958984,-11.6183819,Toilet flushing
590,590,738.0799829,735.1167483,8.016968,8.023071,0.6905527,Stable
591,591,730.4219387,728.4910131,8.023071,7.992554,-9.6049381,Toilet flushing
592,592,731.7835729,734.4093985,8.004761,7.992554,-7.0598281,Stable
593,593,728.5023343,674.0970788,7.995605,7.669067,-55.2819721,Taking a bath
594,594,623.0721114,623.5981846,7.373047,7.376099,3.6517313,Stable
595,595,616.2818792,613.7790166,7.305908,7.324219,0.7615279,Stable
596,596,612.0254352,593.0883499,7.30896,7.199097,-21.7573905,Toilet flushing
597,597,596.5344235,583.6197211,7.192993,7.144165,-9.2482668,Toilet flushing
598,598,585.1977684,512.6055219,7.15332,6.732178,-71.8896285,Washing clothes
599,599,508.3972807,505.7670869,6.707764,6.692505,-2.6667866,Stable
600,600,498.1499886,497.8766777,6.628418,6.646729,3.6965442,Stable
601,601,494.6345221,491.0350978,6.640625,6.57959,-7.7022966,Toilet flushing
602,602,474.2051056,464.2105759,6.509399,6.451416,-8.038122,Toilet flushing
603,603,462.6325286,456.3201668,6.442261,6.40564,-6.6000576,Toilet flushing
604,604,454.9261329,454.2160462,6.387329,6.393433,2.0848054,Stable
605,605,457.9859692,457.3721409,6.411743,6.411743,-3.6820876,Stable
606,606,454.7419471,450.2672078,6.396484,6.369019,-9.018368,Stable
607,607,455.5023572,453.9291641,6.402588,6.375122,-2.5229263,Stable
608,608,447.5419026,444.2213441,6.359863,6.335449,-6.8776396,Stable
609,609,457.8982142,450.5337059,6.414795,6.37207,-4.5117433,Toilet flushing
610,610,442.1172235,449.3754809,6.323242,6.37207,5.2544007,Stable
611,611,438.4350556,430.5446465,6.30188,6.256104,-7.5923711,Toilet flushing
612,612,390.0401097,388.5616601,6.021118,6.005859,-0.3442889,Stable
613,613,382.6757738,387.9359891,5.978394,6.008911,7.3119753,Stable
614,614,380.5716532,351.1137926,5.966187,5.795288,-29.45786063,Taking a bath
615,615,343.2233834,332.1767073,5.749512,5.685425,-6.7741522,Toilet flushing
616,616,342.114973,329.5465134,5.722046,5.670166,-10.7473414,Toilet flushing
617,617,327.9684661,317.973764,5.661011,5.603027,-14.8892931,Toilet flushing
618,618,307.453161,194.6073281,5.541992,4.910278,-108.8885422,Washing clothes
619,619,206.4552004,138.0710226,4.956055,4.559326,-70.8481334,Washing clothes
